Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|18/01/2022|Vente|104500,00|5243|||B005|LA BISSAUDE|1410|MIJOUX|01|247||B|1584||94||95||97||||||3|2|Appartement||75|3|||
|||||||000001|10/01/2022|Echange|15000,00||||B006|LE BOURG|1500|CHATEAU-GAILLARD|01|89||A|1736||||||||||||0||||||S||45
|||||||000002|10/01/2022|Echange|15000,00||||B006|LE BOURG|1500|CHATEAU-GAILLARD|01|89||A|1760||||||||||||0||||||S||44
|||||||000001|11/01/2022|Vente en l'état futur d'achèvement|20900,00||||B070|LE VILLAGE|1170|ECHENEVEX|01|153||AO|35||55||||||||||1|3|Dépendance||0|0|||
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|769||||||||||||0||||||AB||65
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|770||||||||||||0||||||AB||540
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|771||||||||||||0||||||AB||736
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|772||||||||||||0||||||AB||703
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|773||||||||||||0||||||AB||759
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|774||||||||||||0||||||AB||529
|||||||000002|17/01/2022|Vente|80000,00||||B103|SAINT JEAN LE VIEUX|1640|SAINT-JEAN-LE-VIEUX|01|363||AB|775||||||||||||0||||||AB||383
|||||||000003|20/01/2022|Vente|140000,00||||B002|LES BALMES|1390|TRAMOYES|01|424||B|1945||||||||||||0||||||S||43
|||||||000003|20/01/2022|Vente|140000,00||||B002|LES BALMES|1390|TRAMOYES|01|424||B|1947||||||||||||0||||||S||62
|||||||000001|19/01/2022|Vente|129000,00||||B038|CHANES|1360|BELIGNEUX|01|32||B|1421||||||||||||0||||||S||406
|||||||000001|19/01/2022|Vente|129000,00||||B038|CHANES|1360|BELIGNEUX|01|32||B|1423||||||||||||0||||||S||15
|||||||000001|25/01/2022|Vente|258154,12|437||RTE|0340|DU PLANTAY|1330|VERSAILLEUX|01|434||C|281||||||||||||0|1|Maison||125|6|S||500
|||||||000001|25/01/2022|Vente|258154,12|437||RTE|0340|DU PLANTAY|1330|VERSAILLEUX|01|434||C|281||||||||||||0|1|Maison||125|6|AG||1003
|||||||000001|24/01/2022|Vente|63000,00||||B030|COTES MACONS|1470|BRIORD|01|64||E|2250||||||||||||0||||||AB||155
|||||||000001|24/01/2022|Vente|63000,00||||B030|COTES MACONS|1470|BRIORD|01|64||E|2252||||||||||||0||||||AB||135
|||||||000001|24/01/2022|Vente|63000,00||||B030|COTES MACONS|1470|BRIORD|01|64||E|2257||||||||||||0||||||AB||150
|||||||000001|24/01/2022|Vente|63000,00||||B030|COTES MACONS|1470|BRIORD|01|64||E|2262||||||||||||0||||||AB||155
|||||||000001|24/01/2022|Vente|63000,00||||B030|COTES MACONS|1470|BRIORD|01|64||E|2267||||||||||||0||||||AB||175
|||||||000002|18/01/2022|Vente|175000,00||||B077|A LA PRAZ|1330|AMBERIEUX-EN-DOMBES|01|5||AA|103||||||||||||0||||||S||136
|||||||000002|18/01/2022|Vente|175000,00||||B077|A LA PRAZ|1330|AMBERIEUX-EN-DOMBES|01|5||AA|105||||||||||||0||||||AB||517
|||||||000001|05/01/2022|Vente|740000,00||||B034|VAUX|1330|LE PLANTAY|01|299||A|989||||||||||||0||||||S||1124
|||||||000001|05/01/2022|Vente|740000,00||||B034|VAUX|1330|LE PLANTAY|01|299||A|989||||||||||||0||||||P||6718
|||||||000001|05/01/2022|Vente|740000,00||||B034|VAUX|1330|LE PLANTAY|01|299||A|993||||||||||||0||||||T||2170
|||||||000001|05/01/2022|Vente|740000,00||||B034|VAUX|1330|LE PLANTAY|01|299||A|994||||||||||||0||||||T||381
|||||||000001|05/01/2022|Vente|740000,00||||B034|VAUX|1330|LE PLANTAY|01|299||A|995||||||||||||0||||||T||890
|||||||000001|05/01/2022|Vente|740000,00||||B034|VAUX|1330|LE PLANTAY|01|299||A|997||||||||||||0||||||J||855
|||||||000001|05/01/2022|Vente|740000,00|5044|||B034|VAUX|1330|LE PLANTAY|01|299||A|998||||||||||||0|1|Maison||166|5|S||2053
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|171750,00|5|B|RUE|1470|EUGENE DUBOIS|1000|BOURG-EN-BRESSE|01|53||AH|379||32||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|171750,00|5|B|RUE|1470|EUGENE DUBOIS|1000|BOURG-EN-BRESSE|01|53||AH|379||22||||||||||1|2|Appartement||60|3|||
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|171750,00|5|B|RUE|1470|EUGENE DUBOIS|1000|BOURG-EN-BRESSE|01|53||AH|379||33||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2022|Vente|120000,00|30||RTE|0004|DE CHAMPDOR|1110|BRENOD|01|60||AC|400||||||||||||0|1|Maison||82|3|S||403
|||||||000001|25/01/2022|Vente en l'état futur d'achèvement|374000,00||||B131|PEUDEX|1220|DIVONNE-LES-BAINS|01|143||B|222||11||||||||||1|2|Appartement||61|3|||
|||||||000001|25/01/2022|Vente en l'état futur d'achèvement|374000,00||||B131|PEUDEX|1220|DIVONNE-LES-BAINS|01|143||B|222||31||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2022|Vente|900,00||||B234|GRAND CHAMP|1300|PARVES ET NATTAGES|01|286|271|E|260||||||||||||0||||||P||5427
|||||||000001|05/01/2022|Vente|356000,00|516||RTE|0110|DEPARTEMENTALE 933|1480|MESSIMY SUR SAONE|01|243||A|1098||||||||||||0|3|Dépendance||0|0|S||1140
|||||||000001|05/01/2022|Vente|356000,00|516||RTE|0110|DEPARTEMENTALE 933|1480|MESSIMY SUR SAONE|01|243||A|1098||||||||||||0|3|Dépendance||0|0|S||1140
|||||||000001|05/01/2022|Vente|356000,00|516||RTE|0110|DEPARTEMENTALE 933|1480|MESSIMY SUR SAONE|01|243||A|1098||||||||||||0|1|Maison||125|6|S||1140
|||||||000001|20/01/2022|Vente|245000,00|5||MTE|0270|DES ECOLES|1700|NEYRON|01|275||AK|1028||47|68,44|||||||||1|2|Appartement||68|3|||
|||||||000001|20/01/2022|Vente|245000,00|5||MTE|0270|DES ECOLES|1700|NEYRON|01|275||AK|1028||26||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2022|Vente|187500,00|132||QUAI|0660|DES REMPARTS|1120|MONTLUEL|01|262||AB|843||28|52,03|8||||||||2|2|Appartement||53|2|||
|||||||000001|07/01/2022|Vente|187500,00|132||QUAI|0660|DES REMPARTS|1120|MONTLUEL|01|262||AB|843||28|52,03|8||||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2022|Vente|187500,00|132||QUAI|0660|DES REMPARTS|1120|MONTLUEL|01|262||AB|843||14||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/01/2022|Vente|98000,00|20||RUE|1620|GAMBETTA|1000|BOURG-EN-BRESSE|01|53||AD|750||4||||||||||1|2|Appartement||42|1|||
|||||||000001|14/01/2022|Vente|500,00||||B159|LES TAILLAS|1570|MANZIAT|01|231||ZC|367||||||||||||0||||||P||2151
|||||||000001|21/01/2022|Vente|49000,00||||B082|AUX GARDES|1640|JUJURIEUX|01|199||E|1502||||||||||||0||||||AB||589
|||||||000001|27/01/2022|Vente|315000,00|5||RTE|0094|DE NEUVILLE|1640|JUJURIEUX|01|199||AH|9||||||||||||0|1|Maison||163|7|S||1263
|||||||000001|27/01/2022|Vente|315000,00|5||RTE|0094|DE NEUVILLE|1640|JUJURIEUX|01|199||AH|9||||||||||||0|3|Dépendance||0|0|S||1263
|||||||000001|13/01/2022|Vente|245900,00|66||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||101||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente|245900,00|96||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||59||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente|245900,00|96||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||16|63,50|||||||||1|2|Appartement||63|3|||
|||||||000001|13/01/2022|Vente|245900,00|96||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||64||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2022|Vente|449500,00|110||RUE|0520|LEONE DE JOINVILLE|1170|GEX|01|173||AI|712||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2022|Vente|449500,00|110||RUE|0520|LEONE DE JOINVILLE|1170|GEX|01|173||AI|712||1|114,20|||||||||1|2|Appartement||115|4|||
|||||||000002|28/01/2022|Vente|510000,00||||B065|LA TERNIERE|1800|FARAMANS|01|156||C|892||||||||||||0||||||J||395
|||||||000002|28/01/2022|Vente|510000,00||||B065|LA TERNIERE|1800|FARAMANS|01|156||C|1126||||||||||||0||||||P||100
|||||||000002|28/01/2022|Vente|510000,00|75||CHE|0205|DE LA TERNIERE|1800|FARAMANS|01|156||ZH|254||||||||||||0|1|Maison||147|5|||
|||||||000001|18/01/2022|Vente|18984,00||||B072|AU ETEPPES|1480|VILLENEUVE|01|446||ZK|149||||||||||||0||||||T||20165
|||||||000001|18/01/2022|Vente|18984,00||||B072|AU ETEPPES|1480|VILLENEUVE|01|446||ZK|149||||||||||||0||||||T||27295
|||||||000001|13/01/2022|Vente|219500,00|96||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||78|14,60|||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente|219500,00|96||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||27|56,14|||||||||1|2|Appartement||57|2|||
|||||||000001|13/01/2022|Vente|219500,00|96||RUE|0007|DES AMARELLES|1170|SEGNY|01|399||AH|224||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/01/2022|Vente|158000,00|103||RUE|0070|DE PRE BACHAT|1550|COLLONGES|01|109||F|1459||89||95|43,48|||||||2|3|Dépendance||0|0|||
|||||||000001|28/01/2022|Vente|158000,00|103||RUE|0070|DE PRE BACHAT|1550|COLLONGES|01|109||F|1459||72||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/01/2022|Vente|158000,00|103||RUE|0070|DE PRE BACHAT|1550|COLLONGES|01|109||F|1459||89||95|43,48|||||||2|2|Appartement||43|2|||
|||||||000001|07/01/2022|Vente|603950,00|275||ALL|0074|DIDEROT|1630|ST-GENIS-POUILLY|01|354||BD|175||||||||||||0|1|Maison||123|5|S||408
|||||||000001|20/01/2022|Vente|696000,00||||B057|LOUCHE|1280|PREVESSIN-MOENS|01|313|251|BH|153||||||||||||0||||||S||2000
|||||||000001|20/01/2022|Vente|696000,00||||B057|LOUCHE|1280|PREVESSIN-MOENS|01|313|251|BH|154||||||||||||0||||||S||678
|||||||000001|20/01/2022|Vente|696000,00||||B057|LOUCHE|1280|PREVESSIN-MOENS|01|313|251|BH|165||||||||||||0||||||S||1713
|||||||000001|20/01/2022|Vente|696000,00|135||CLOS|0424|DE LA CORBIERE|1280|PREVESSIN-MOENS|01|313|251|BH|170||||||||||||0|3|Dépendance||0|0|AG||791
|||||||000001|20/01/2022|Vente|696000,00|135||CLOS|0424|DE LA CORBIERE|1280|PREVESSIN-MOENS|01|313|251|BH|170||||||||||||0|3|Dépendance||0|0|S||506
|||||||000001|20/01/2022|Vente|696000,00|135||CLOS|0424|DE LA CORBIERE|1280|PREVESSIN-MOENS|01|313|251|BH|170||||||||||||0|3|Dépendance||0|0|S||506
|||||||000001|20/01/2022|Vente|696000,00|135||CLOS|0424|DE LA CORBIERE|1280|PREVESSIN-MOENS|01|313|251|BH|170||||||||||||0|1|Maison||82|5|S||506
|||||||000001|20/01/2022|Vente|696000,00|135||CLOS|0424|DE LA CORBIERE|1280|PREVESSIN-MOENS|01|313|251|BH|170||||||||||||0|3|Dépendance||0|0|AG||791
|||||||000001|20/01/2022|Vente|696000,00|135||CLOS|0424|DE LA CORBIERE|1280|PREVESSIN-MOENS|01|313|251|BH|170||||||||||||0|1|Maison||82|5|AG||791
|||||||000001|14/01/2022|Vente|983550,00|150||IMP|1010|DE L'ANDAINEUR|1170|GEX|01|173||AY|449||||||||||||0|1|Maison||194|8|S||943
|||||||000001|14/01/2022|Vente|983550,00||||B109|VIGNES DE PITEGNY|1170|GEX|01|173||AY|516||||||||||||0||||||S||35
|||||||000001|14/01/2022|Vente|983550,00||||B109|VIGNES DE PITEGNY|1170|GEX|01|173||AY|519||||||||||||0||||||S||10
|||||||000001|14/01/2022|Vente|983550,00||||B109|VIGNES DE PITEGNY|1170|GEX|01|173||AY|520||||||||||||0||||||S||89
|||||||000001|14/01/2022|Vente|983550,00||||B109|VIGNES DE PITEGNY|1170|GEX|01|173||AY|523||||||||||||0||||||S||4
|||||||000001|14/01/2022|Vente|380000,00|||RTE|0070|DE MATEGNIN|1280|PREVESSIN-MOENS|01|313||AP|165||||||||||||0||||||AG||557
|||||||000001|10/01/2022|Vente|8,84||||B025|AU ROUSSILLON|1600|SAINTE-EUPHEMIE|01|353||A|604||||||||||||0||||||BT||26
|||||||000001|18/01/2022|Vente|8440,00||||B078|EN GEAI|1480|VILLENEUVE|01|446||ZK|177||||||||||||0||||||T||16400
|||||||000001|18/01/2022|Vente|8440,00||||B078|EN GEAI|1480|VILLENEUVE|01|446||ZK|178||||||||||||0||||||T||4700
|||||||000001|13/01/2022|Vente|369000,00||||B035|MALIVERT|1630|ST-GENIS-POUILLY|01|354||AW|108||||||||||||0||||||S||9895
|||||||000001|13/01/2022|Vente|369000,00|4||RUE|0118|GEORGES CHARPAK|1630|ST-GENIS-POUILLY|01|354||AW|114||||||||||||0|3|Dépendance||0|0|S||2400
|||||||000001|13/01/2022|Vente|369000,00|4||RUE|0118|GEORGES CHARPAK|1630|ST-GENIS-POUILLY|01|354||AW|114||||||||||||0|2|Appartement||109|5|S||2400
|||||||000001|13/01/2022|Vente|369000,00|4||RUE|0118|GEORGES CHARPAK|1630|ST-GENIS-POUILLY|01|354||AW|114||||||||||||0|2|Appartement||104|5|S||2400
|||||||000001|13/01/2022|Vente|369000,00|4||RUE|0118|GEORGES CHARPAK|1630|ST-GENIS-POUILLY|01|354||AW|114||||||||||||0|2|Appartement||104|5|S||2400
|||||||000001|13/01/2022|Vente|369000,00|4||RUE|0118|GEORGES CHARPAK|1630|ST-GENIS-POUILLY|01|354||AW|114||||||||||||0|3|Dépendance||0|0|S||2400
|||||||000001|13/01/2022|Vente|369000,00|4||RUE|0118|GEORGES CHARPAK|1630|ST-GENIS-POUILLY|01|354||AW|114||||||||||||0|3|Dépendance||0|0|S||2400
|||||||000002|18/01/2022|Vente|35000,00||||B040|SOUS LE CLOS|1280|PREVESSIN-MOENS|01|313||AL|166||||||||||||0||||||T||1000
|||||||000001|28/01/2022|Vente|3000,00|||RTE|0024|DE BOURG|1440|VIRIAT|01|451||AH|356||||||||||||0||||||T||27
|||||||000001|28/01/2022|Vente|3000,00||||B058|CHAMP DE VIRIAT|1440|VIRIAT|01|451||AH|358||||||||||||0||||||T||23
|||||||000001|18/01/2022|Vente|3000,00||||B007|LE BREVET|1800|RIGNIEUX-LE-FRANC|01|325||C|543||||||||||||0||||||S||319
|||||||000001|14/01/2022|Vente|145000,00|||CHE|0720|DES SOURCES|1480|MESSIMY SUR SAONE|01|243||A|1936||||||||||||0||||||AG||286
|||||||000001|14/01/2022|Vente|145000,00|||CHE|0720|DES SOURCES|1480|MESSIMY SUR SAONE|01|243||A|1939||||||||||||0||||||AG||6
|||||||000001|14/01/2022|Vente|145000,00|||CHE|0720|DES SOURCES|1480|MESSIMY SUR SAONE|01|243||A|1944||||||||||||0||||||AB||345
|||||||000001|20/01/2022|Vente|2013,99||||B061|LA MORELLE|1800|SAINT-JEAN-DE-NIOST|01|361||A|342||||||||||||0||||||T||6103
|||||||000001|05/01/2022|Vente|400000,00|70||ALL|0773|DES CHARDONS BLEUS|1200|VALSERHONE|01|33|458|ZB|404||||||||||||0|1|Maison||158|6|S||992
|||||||000001|17/01/2022|Vente|108,55||||B038|SUR LES ECLAPIERS|1800|SAINT-MAURICE-DE-GOURDANS|01|378||B|709||||||||||||0||||||BT||835
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|200||||||||||||0||||||S||845
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|260||||||||||||0||||||T||110
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|268||||||||||||0||||||J||106
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|269||||||||||||0||||||J||210
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|270||||||||||||0||||||S||10
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|271||||||||||||0||||||S||594
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|396||||||||||||0||||||AB||400
|||||||000001|19/01/2022|Vente|250000,00||||B150|THOIRY|1710|THOIRY|01|419||BS|398||||||||||||0||||||AB||127
|||||||000001|18/01/2022|Vente|102000,00|30||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|323||10||11||||||||2|3|Dépendance||0|0|||
|||||||000001|18/01/2022|Vente|102000,00|30||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|323||10||11||||||||2|2|Appartement||156|5|||
|||||||000001|13/01/2022|Vente|575000,00|80||CHE|0350|DES PEUPLIERS|1600|REYRIEUX|01|322||AN|755||||||||||||0|1|Maison||130|5|S||859
|||||||000001|13/01/2022|Vente|575000,00|80||CHE|0350|DES PEUPLIERS|1600|REYRIEUX|01|322||AN|755||||||||||||0|3|Dépendance||0|0|S||859
|||||||000001|27/01/2022|Vente|303000,00|53||RTE|0007|DU BOURG|1570|VESINES|01|439||B|362||||||||||||0|1|Maison||125|5|S||484
|||||||000001|27/01/2022|Vente|303000,00||||B030|AU DRAVOT|1570|VESINES|01|439||B|1149||||||||||||0||||||T||196
|||||||000001|20/01/2022|Vente en l'état futur d'achèvement|8000,00||||B129|PETITE CHAMPAGNE|1220|DIVONNE-LES-BAINS|01|143||AK|833||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/01/2022|Vente en l'état futur d'achèvement|8000,00||||B129|PETITE CHAMPAGNE|1220|DIVONNE-LES-BAINS|01|143||AK|833||29||||||||||1|3|Dépendance||0|0|||
|||||||000002|11/01/2022|Vente|117000,00||||B059|SURE|1390|SAINT-ANDRE-DE-CORCY|01|333||AI|387||||||||||||0||||||S||1499
|||||||000001|07/01/2022|Vente|296000,00|386||RUE|0133|DES ECORCHATS|1120|MONTLUEL|01|262||D|1321||||||||||||0|1|Maison||70|4|T||642
|||||||000001|07/01/2022|Vente|296000,00|386||RUE|0133|DES ECORCHATS|1120|MONTLUEL|01|262||D|1321||||||||||||0|1|Maison||70|4|S||645
|||||||000001|04/01/2022|Vente en l'état futur d'achèvement|270000,00||||B025|DERDE|1170|GEX|01|173||AD|266||124||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2022|Vente en l'état futur d'achèvement|270000,00||||B025|DERDE|1170|GEX|01|173||AD|266||187||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2022|Vente en l'état futur d'achèvement|270000,00||||B025|DERDE|1170|GEX|01|173||AD|266||5||||||||||1|2|Appartement||45|2|||
|||||||000001|10/01/2022|Vente en l'état futur d'achèvement|182500,00||||B002|JARGILIERES|1210|FERNEY-VOLTAIRE|01|160||AM|275||409||||||||||1|2|Appartement||28|1|||
|||||||000001|10/01/2022|Vente en l'état futur d'achèvement|182500,00||||B002|JARGILIERES|1210|FERNEY-VOLTAIRE|01|160||AM|275||29||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/01/2022|Vente en l'état futur d'achèvement|210000,00|||GR|0055|GRANDE RUE|1340|MONTREVEL-EN-BRESSE|01|266||AC|170||44||||||||||1||||||||
|||||||000001|19/01/2022|Vente en l'état futur d'achèvement|210000,00|||GR|0055|GRANDE RUE|1340|MONTREVEL-EN-BRESSE|01|266||AC|170||6||||||||||1||||||||
|||||||000001|19/01/2022|Vente en l'état futur d'achèvement|210000,00|||GR|0055|GRANDE RUE|1340|MONTREVEL-EN-BRESSE|01|266||AC|170||83||||||||||1||||||||
|||||||000001|04/01/2022|Vente|391400,00||||B320|LA VILLE|1150|LAGNIEU|01|202||AB|181||||||||||||0||||||J||581
|||||||000001|04/01/2022|Vente|391400,00|50||RTE|0335|DU PORT|1150|LAGNIEU|01|202||AB|182||||||||||||0|4|Local industriel. commercial ou assimilé||80|0|S||190
|||||||000001|04/01/2022|Vente|391400,00|50||RTE|0335|DU PORT|1150|LAGNIEU|01|202||AB|182||||||||||||0|1|Maison||100|4|S||190
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|270000,00||||B024|SABLONNIERES|1210|FERNEY-VOLTAIRE|01|160||AK|21||160||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|270000,00||||B024|SABLONNIERES|1210|FERNEY-VOLTAIRE|01|160||AK|21||5|43,49|||||||||1|2|Appartement||43|2|||
|||||||000001|28/01/2022|Vente|150000,00|5235|||B035|LA CHARME|1560|CORMOZ|01|124||ZI|143||||||||||||0|1|Maison||70|2|S||2735
|||||||000001|18/01/2022|Vente|83000,00||||B032|CHAMPOLLON|1320|VILLETTE-SUR-AIN|01|449||AD|428||||||||||||0||||||AB||451
|||||||000001|14/01/2022|Vente|165000,00|2||PL|0953|DE LA COMMUNE|1000|BOURG-EN-BRESSE|01|53||AZ|445||4126|92,47|4131||||||||2|2|Appartement||92|6|||
|||||||000001|14/01/2022|Vente|165000,00|3||PL|0953|DE LA COMMUNE|1000|BOURG-EN-BRESSE|01|53||AZ|445||3301||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/01/2022|Vente en l'état futur d'achèvement|272500,00||||B025|DERDE|1170|GEX|01|173||AD|266||4||||||||||1|2|Appartement||45|2|||
|||||||000001|06/01/2022|Vente en l'état futur d'achèvement|272500,00||||B025|DERDE|1170|GEX|01|173||AD|266||108||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2022|Vente|1318620,00|652||RTE|0670|DE SAINT GIX|1220|DIVONNE-LES-BAINS|01|143||B|858||||||||||||0||||||S||35
|||||||000001|04/01/2022|Vente|1318620,00||||B151|SAINT GIX|1220|DIVONNE-LES-BAINS|01|143||B|859||||||||||||0||||||P||3409
|||||||000001|04/01/2022|Vente|1318620,00|652||RTE|0670|DE SAINT GIX|1220|DIVONNE-LES-BAINS|01|143||B|861||||||||||||0|1|Maison||95|3|S||525
|||||||000001|25/01/2022|Vente en l'état futur d'achèvement|184683,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||8||||||||||1|2|Appartement||56|2|||
|||||||000001|25/01/2022|Vente en l'état futur d'achèvement|184683,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||78||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/01/2022|Vente en l'état futur d'achèvement|139985,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||19||||||||||1||||||||
|||||||000001|24/01/2022|Vente en l'état futur d'achèvement|139985,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||73||||||||||1||||||||
|||||||000001|24/01/2022|Vente en l'état futur d'achèvement|139985,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||51||||||||||1||||||||
|||||||000001|21/01/2022|Vente|130000,00||||B118|LA CROZE|1680|LHUIS|01|216||D|289||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/01/2022|Vente|130000,00||||B118|LA CROZE|1680|LHUIS|01|216||D|289||4||8||||||||2|3|Dépendance||0|0|||
|||||||000001|21/01/2022|Vente|130000,00||||B118|LA CROZE|1680|LHUIS|01|216||D|289||5|95,60|||||||||1|2|Appartement||100|4|||
|||||||000001|21/01/2022|Vente|130000,00||||B366|VERNANS|1680|LHUIS|01|216||D|758||||||||||||0||||||J||60
|||||||000001|21/01/2022|Vente|130000,00||||B366|VERNANS|1680|LHUIS|01|216||D|854||||||||||||0||||||S||97
|||||||000001|04/01/2022|Vente|237100,00|262||RTE|0090|DE CHEVROUX|1190|OZAN|01|284||ZD|634||||||||||||0|1|Maison||107|4|S||854
|||||||000001|31/01/2022|Vente|150000,00|5099|||B015|BONS|1300|CHAZEY-BONS|01|98||AE|36||||||||||||0|1|Maison||65|3|S||1015
|||||||000001|31/01/2022|Vente|150000,00|5099|||B015|BONS|1300|CHAZEY-BONS|01|98||AE|36||||||||||||0|1|Maison||77|4|S||1015
|||||||000001|31/01/2022|Vente|150000,00||||B015|BONS|1300|CHAZEY-BONS|01|98||AE|313||||||||||||0||||||S||102
|||||||000002|19/01/2022|Vente|4000,00||||B038|LES FOURCHES|1170|GEX|01|173||AB|253||||||||||||0||||||S||13
|||||||000001|05/01/2022|Vente|331000,00||||B011|CHAMP BERNET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|172||||||||||||0||||||T||8725
|||||||000001|05/01/2022|Vente|331000,00||||B011|CHAMP BERNET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|173||||||||||||0||||||T||2598
|||||||000001|05/01/2022|Vente|331000,00||||B011|CHAMP BERNET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|174||||||||||||0||||||T||6820
|||||||000001|05/01/2022|Vente|331000,00||||B011|CHAMP BERNET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|175||||||||||||0||||||T||3065
|||||||000001|05/01/2022|Vente|331000,00||||B011|CHAMP BERNET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|176||||||||||||0||||||T||5665
|||||||000001|05/01/2022|Vente|331000,00||||B011|CHAMP BERNET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|177||||||||||||0||||||P||3645
|||||||000001|05/01/2022|Vente|331000,00||||B069|LE TRONCHET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|183||||||||||||0||||||VI||475
|||||||000001|05/01/2022|Vente|331000,00||||B069|LE TRONCHET|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||C|184||||||||||||0||||||T||815
